TransactionID,Date,Product,Category,Quantity,UnitPrice
8869,2024-01-05,Doodad,Accessories,18,78.36
8870,2024-01-05,Contraption,Widgets,18,52.79
8871,2024-01-05,Thingamajig,Tools,15,23.74
8872,2024-01-05,Gadget B,Accessories,3,40.05
8873,2024-01-05,Gadget B,Widgets,19,30.86
8874,2024-01-05,Thingamajig,Accessories,15,44.82
8875,2024-01-05,Gadget B,Tools,16,55.35
8876,2024-01-05,Thingamajig,Accessories,17,64.38
8877,2024-01-05,Widget A,Widgets,1,85.29
8878,2024-01-05,Doodad,Widgets,11,91.45
8879,2024-01-05,Doodad,Tools,6,48.95
8880,2024-01-05,Contraption,Gadgets,9,13.42
8881,2024-01-06,Gadget B,Gadgets,16,80.72
8882,2024-01-06,Contraption,Accessories,6,50.33
8883,2024-01-06,Widget A,Widgets,12,56.91
8884,2024-01-06,Doodad,Widgets,19,61.6
8885,2024-01-06,Widget A,Tools,13,68.45
8886,2024-01-06,Widget A,Tools,13,89.56
8887,2024-01-06,Gadget B,Widgets,4,95.45
8888,2024-01-06,Widget A,Tools,9,94.32
8889,2024-01-06,Doodad,Gadgets,14,81.9
8890,2024-01-06,Contraption,Gadgets,14,89.48
8891,2024-01-06,Doodad,Accessories,17,9.72
8892,2024-01-06,Gadget B,Tools,5,85.67
8893,2024-01-06,Doodad,Accessories,19,11.87
8894,2024-01-06,Thingamajig,Tools,2,75.89
8895,2024-01-06,Contraption,Tools,13,21.09
8896,2024-01-06,Thingamajig,Gadgets,11,39.21
8897,2024-01-06,Thingamajig,Widgets,2,22.5
8898,2024-01-06,Gadget B,Tools,1,47.13
8899,2024-01-06,Widget A,Tools,3,44.12
8900,2024-01-06,Thingamajig,Tools,12,9.57
8901,2024-01-06,Doodad,Widgets,7,83.9
8902,2024-01-06,Widget A,Accessories,1,86.15
8903,2024-01-06,Doodad,Accessories,9,79.81
8904,2024-01-06,Doodad,Tools,18,85.52
8905,2024-01-07,Widget A,Tools,6,76.33
8906,2024-01-07,Widget A,Accessories,9,94.06
8907,2024-01-07,Doodad,Accessories,8,59.76
8908,2024-01-07,Gadget B,Gadgets,18,60.35
8909,2024-01-07,Contraption,Tools,15,86.69
8910,2024-01-07,Contraption,Accessories,1,38.19
8911,2024-01-07,Gadget B,Gadgets,14,9.76
8912,2024-01-07,Widget A,Widgets,18,76.24
8913,2024-01-07,Doodad,Tools,19,29.19
8914,2024-01-07,Contraption,Accessories,19,50.05
8915,2024-01-07,Doodad,Tools,10,27.84
8916,2024-01-07,Gadget B,Gadgets,6,83.57
8917,2024-01-07,Doodad,Accessories,17,96.04
8918,2024-01-07,Gadget B,Widgets,14,10.23
8919,2024-01-07,Widget A,Widgets,13,27.17
8920,2024-01-07,Gadget B,Gadgets,8,23.01
8921,2024-01-07,Gadget B,Widgets,10,68.95
8922,2024-01-07,Contraption,Widgets,9,45.72
8923,2024-01-07,Doodad,Widgets,5,48.34
8924,2024-01-07,Contraption,Widgets,4,19.92
8925,2024-01-07,Thingamajig,Widgets,6,44.4
8926,2024-01-07,Gadget B,Widgets,6,33.81
8927,2024-01-07,Thingamajig,Widgets,13,63.06
8928,2024-01-07,Contraption,Accessories,4,25.64
8929,2024-01-08,Doodad,Widgets,8,63.41
8930,2024-01-08,Contraption,Accessories,5,40.89
8931,2024-01-08,Doodad,Tools,2,37.9
8932,2024-01-08,Doodad,Gadgets,9,34.03
8933,2024-01-08,Widget A,Widgets,11,69.01
8934,2024-01-08,Gadget B,Gadgets,11,58.43
8935,2024-01-08,Contraption,Widgets,7,85.91
8936,2024-01-08,Doodad,Accessories,14,27.95
8937,2024-01-08,Contraption,Widgets,6,8.81
8938,2024-01-08,Contraption,Tools,4,22.29
8939,2024-01-08,Doodad,Gadgets,6,37.62
8940,2024-01-08,Thingamajig,Gadgets,3,22.07
8941,2024-01-08,Gadget B,Tools,6,12.93
8942,2024-01-08,Gadget B,Accessories,3,47.31
8943,2024-01-08,Widget A,Accessories,1,69.31
8944,2024-01-08,Widget A,Tools,18,76.4
8945,2024-01-08,Widget A,Gadgets,4,42.88
8946,2024-01-08,Gadget B,Widgets,6,50.41
8947,2024-01-08,Thingamajig,Accessories,17,76.77
8948,2024-01-08,Gadget B,Widgets,18,38.51
8949,2024-01-08,Gadget B,Gadgets,6,79.55
8950,2024-01-08,Gadget B,Widgets,2,96.9
8951,2024-01-08,Gadget B,Tools,12,88.65
8952,2024-01-08,Thingamajig,Accessories,12,48.09
8953,2024-01-09,Widget A,Accessories,4,60.05
8954,2024-01-09,Contraption,Tools,16,73.06
8955,2024-01-09,Widget A,Tools,10,38.18
8956,2024-01-09,Widget A,Accessories,10,80.93
8957,2024-01-09,Contraption,Accessories,7,46.51
8958,2024-01-09,Gadget B,Accessories,14,85.45
8959,2024-01-09,Thingamajig,Gadgets,7,29.2
8960,2024-01-09,Thingamajig,Gadgets,12,6.08
8961,2024-01-09,Widget A,Gadgets,11,65.11
8962,2024-01-09,Contraption,Widgets,17,47.93
8963,2024-01-09,Doodad,Gadgets,11,10.68
8964,2024-01-09,Gadget B,Accessories,3,51.32
8965,2024-01-09,Widget A,Gadgets,19,21.01
8966,2024-01-09,Thingamajig,Accessories,4,64.83
8967,2024-01-09,Contraption,Tools,8,47.28
8968,2024-01-09,Contraption,Widgets,14,21.26
8969,2024-01-09,Widget A,Widgets,14,44.13
8970,2024-01-09,Doodad,Tools,16,27.11
8971,2024-01-09,Thingamajig,Accessories,15,67.04
8972,2024-01-09,Widget A,Widgets,12,33.04
8973,2024-01-09,Doodad,Gadgets,16,83.09
8974,2024-01-09,Contraption,Accessories,19,6.35
8975,2024-01-09,Gadget B,Widgets,5,43.32
8976,2024-01-09,Thingamajig,Tools,12,63.62
8977,2024-01-10,Thingamajig,Accessories,5,7.15
8978,2024-01-10,Doodad,Widgets,10,25.5
8979,2024-01-10,Widget A,Tools,17,36.1
8980,2024-01-10,Contraption,Accessories,15,7.08
8981,2024-01-10,Doodad,Gadgets,8,56.94
8982,2024-01-10,Gadget B,Accessories,8,64.93
8983,2024-01-10,Gadget B,Gadgets,8,26.61
8984,2024-01-10,Gadget B,Accessories,10,56.63
8985,2024-01-10,Doodad,Tools,13,99.92
8986,2024-01-10,Contraption,Gadgets,16,89.26
8987,2024-01-10,Thingamajig,Gadgets,9,10.57
8988,2024-01-10,Widget A,Accessories,16,17.15
8989,2024-01-10,Thingamajig,Widgets,10,51.97
8990,2024-01-10,Contraption,Gadgets,3,28.29
8991,2024-01-10,Thingamajig,Accessories,14,12.69
8992,2024-01-10,Doodad,Tools,13,29.18
8993,2024-01-10,Gadget B,Accessories,4,10.81
8994,2024-01-10,Contraption,Accessories,4,55.34
8995,2024-01-10,Contraption,Gadgets,6,51.57
8996,2024-01-10,Thingamajig,Widgets,19,5.6
8997,2024-01-10,Doodad,Tools,11,50.84
8998,2024-01-10,Thingamajig,Gadgets,8,54.38
8999,2024-01-10,Thingamajig,Gadgets,14,62.54
9000,2024-01-10,Contraption,Gadgets,8,97.16
9001,2024-01-11,Thingamajig,Tools,14,98.36
9002,2024-01-11,Gadget B,Widgets,7,55.06
9003,2024-01-11,Thingamajig,Tools,18,85.29
9004,2024-01-11,Gadget B,Tools,12,13.09
9005,2024-01-11,Contraption,Widgets,14,55.46
9006,2024-01-11,Doodad,Tools,15,69.5
9007,2024-01-11,Gadget B,Accessories,18,58.65
9008,2024-01-11,Doodad,Tools,12,26.92
9009,2024-01-11,Doodad,Gadgets,10,10.95
9010,2024-01-11,Gadget B,Tools,12,41.73
9011,2024-01-11,Contraption,Gadgets,8,66.53
9012,2024-01-11,Widget A,Tools,6,99.21
9013,2024-01-11,Doodad,Gadgets,19,27.47
9014,2024-01-11,Doodad,Gadgets,1,92.19
9015,2024-01-11,Contraption,Gadgets,13,11.48
9016,2024-01-11,Contraption,Widgets,16,93.44
9017,2024-01-11,Thingamajig,Tools,18,84.07
9018,2024-01-11,Contraption,Tools,12,6.99
9019,2024-01-11,Doodad,Accessories,5,33.33
9020,2024-01-11,Gadget B,Accessories,13,9.84
9021,2024-01-11,Widget A,Accessories,8,99.57
9022,2024-01-11,Thingamajig,Tools,6,45.65
9023,2024-01-11,Gadget B,Widgets,3,67.91
9024,2024-01-11,Widget A,Gadgets,4,27.25
9025,2024-01-12,Widget A,Tools,12,93.7
9026,2024-01-12,Widget A,Widgets,13,31.05
9027,2024-01-12,Gadget B,Widgets,2,29.72
9028,2024-01-12,Thingamajig,Tools,19,34.89
9029,2024-01-12,Thingamajig,Gadgets,4,48.94
9030,2024-01-12,Widget A,Widgets,13,6.76
9031,2024-01-12,Gadget B,Tools,19,61.79
9032,2024-01-12,Widget A,Gadgets,8,8.01
9033,2024-01-12,Contraption,Accessories,8,56.22
9034,2024-01-12,Thingamajig,Widgets,16,48.5
9035,2024-01-12,Doodad,Widgets,11,28.04
9036,2024-01-12,Widget A,Tools,18,36.33
9037,2024-01-12,Contraption,Tools,4,72.04
9038,2024-01-12,Thingamajig,Gadgets,1,5.91
9039,2024-01-12,Gadget B,Accessories,1,35.08
9040,2024-01-12,Thingamajig,Accessories,14,69.63
9041,2024-01-12,Gadget B,Tools,4,19.47
9042,2024-01-12,Gadget B,Tools,11,58.24
9043,2024-01-12,Widget A,Gadgets,18,21.05
9044,2024-01-12,Widget A,Tools,16,19.7
9045,2024-01-12,Thingamajig,Gadgets,17,78.37
9046,2024-01-12,Contraption,Gadgets,2,30.32
9047,2024-01-12,Thingamajig,Accessories,4,40.7
9048,2024-01-12,Doodad,Gadgets,3,74.35
9049,2024-01-13,Gadget B,Accessories,15,22.05
9050,2024-01-13,Gadget B,Accessories,2,55.52
9051,2024-01-13,Widget A,Accessories,19,92.19
9052,2024-01-13,Contraption,Tools,9,57.61
9053,2024-01-13,Widget A,Accessories,10,9.64
9054,2024-01-13,Doodad,Gadgets,19,61.02
9055,2024-01-13,Thingamajig,Tools,5,13.56
9056,2024-01-13,Thingamajig,Gadgets,14,31.8
9057,2024-01-13,Contraption,Tools,10,85.72
9058,2024-01-13,Widget A,Gadgets,16,6.05
9059,2024-01-13,Widget A,Widgets,6,12.32
9060,2024-01-13,Doodad,Widgets,8,39.52
9061,2024-01-13,Thingamajig,Widgets,2,99.94
9062,2024-01-13,Widget A,Gadgets,18,32.73
9063,2024-01-13,Contraption,Tools,8,19.94
9064,2024-01-13,Thingamajig,Accessories,5,57.2
9065,2024-01-13,Doodad,Accessories,17,54.33
9066,2024-01-13,Contraption,Gadgets,16,47.71
9067,2024-01-13,Gadget B,Gadgets,5,94.93
9068,2024-01-13,Doodad,Gadgets,17,31.61
9069,2024-01-13,Contraption,Gadgets,4,32.87
9070,2024-01-13,Widget A,Accessories,1,18.32
9071,2024-01-13,Gadget B,Tools,6,71.24
9072,2024-01-13,Doodad,Accessories,1,35.53
9073,2024-01-14,Widget A,Gadgets,4,81.26
9074,2024-01-14,Gadget B,Widgets,2,97.32
9075,2024-01-14,Thingamajig,Accessories,13,9.15
9076,2024-01-14,Widget A,Widgets,14,99.35
9077,2024-01-14,Contraption,Widgets,17,29.14
9078,2024-01-14,Doodad,Gadgets,11,44.91
9079,2024-01-14,Gadget B,Accessories,3,78.89
9080,2024-01-14,Widget A,Tools,7,68.21
9081,2024-01-14,Thingamajig,Accessories,10,78.95
9082,2024-01-14,Doodad,Tools,11,49.3
9083,2024-01-14,Doodad,Tools,10,92.03
9084,2024-01-14,Widget A,Gadgets,8,80.04
9085,2024-01-14,Thingamajig,Tools,5,34.38
9086,2024-01-14,Gadget B,Accessories,2,95.11
9087,2024-01-14,Widget A,Accessories,15,96.3
9088,2024-01-14,Gadget B,Widgets,16,44.43
9089,2024-01-14,Doodad,Tools,4,66.94
9090,2024-01-14,Gadget B,Gadgets,16,82.4
9091,2024-01-14,Thingamajig,Gadgets,12,82.64
9092,2024-01-14,Contraption,Accessories,14,6.34
9093,2024-01-14,Thingamajig,Tools,12,64.76
9094,2024-01-14,Gadget B,Gadgets,16,97.5
9095,2024-01-14,Widget A,Tools,16,26.98
9096,2024-01-14,Doodad,Tools,12,80.58
9097,2024-01-15,Contraption,Widgets,2,55.75
9098,2024-01-15,Widget A,Gadgets,14,26.04
9099,2024-01-15,Widget A,Widgets,11,9.85
9100,2024-01-15,Thingamajig,Gadgets,9,77.19
9101,2024-01-15,Gadget B,Tools,7,35.06
9102,2024-01-15,Thingamajig,Gadgets,12,40.68
9103,2024-01-15,Gadget B,Accessories,17,51.1
9104,2024-01-15,Thingamajig,Tools,9,53.18
9105,2024-01-15,Widget A,Gadgets,6,24.59
9106,2024-01-15,Doodad,Widgets,12,68.71
9107,2024-01-15,Gadget B,Widgets,10,70.79
9108,2024-01-15,Contraption,Tools,9,18.52
9109,2024-01-15,Contraption,Widgets,12,55.63
9110,2024-01-15,Widget A,Tools,1,62.88
9111,2024-01-15,Thingamajig,Tools,2,22.69
9112,2024-01-15,Thingamajig,Tools,19,89.97
9113,2024-01-15,Widget A,Gadgets,1,50.87
9114,2024-01-15,Contraption,Tools,16,15.93
9115,2024-01-15,Contraption,Widgets,16,36.77
9116,2024-01-15,Thingamajig,Accessories,18,50.31
9117,2024-01-15,Gadget B,Gadgets,18,5.96
9118,2024-01-15,Doodad,Widgets,13,8.03
9119,2024-01-15,Gadget B,Tools,12,10.27
9120,2024-01-15,Contraption,Tools,9,56.12
9121,2024-01-16,Gadget B,Accessories,5,36.93
9122,2024-01-16,Doodad,Widgets,9,89.84
9123,2024-01-16,Gadget B,Gadgets,13,58.13
9124,2024-01-16,Gadget B,Widgets,16,77.19
9125,2024-01-16,Gadget B,Tools,10,70.28
9126,2024-01-16,Gadget B,Gadgets,16,54.43
9127,2024-01-16,Widget A,Tools,14,75.75
9128,2024-01-16,Contraption,Tools,2,56.75
9129,2024-01-16,Doodad,Widgets,19,41.62
9130,2024-01-16,Contraption,Accessories,11,46.4
9131,2024-01-16,Widget A,Tools,19,84.66
9132,2024-01-16,Widget A,Widgets,11,58.51
9133,2024-01-16,Widget A,Gadgets,14,40.84
9134,2024-01-16,Widget A,Accessories,15,22.08
9135,2024-01-16,Gadget B,Tools,7,52.06
9136,2024-01-16,Contraption,Tools,15,28.98
9137,2024-01-16,Thingamajig,Gadgets,8,95.78
9138,2024-01-16,Doodad,Widgets,4,51.64
9139,2024-01-16,Widget A,Tools,18,5.85
9140,2024-01-16,Contraption,Gadgets,14,13.82
9141,2024-01-16,Widget A,Tools,18,32.01
9142,2024-01-16,Widget A,Widgets,4,13.76
9143,2024-01-16,Widget A,Accessories,2,89.93
9144,2024-01-16,Widget A,Widgets,6,86.16
9145,2024-01-17,Widget A,Widgets,11,97.23
9146,2024-01-17,Doodad,Widgets,1,72.11
9147,2024-01-17,Contraption,Gadgets,15,66.32
9148,2024-01-17,Widget A,Tools,12,92.73
9149,2024-01-17,Widget A,Accessories,18,94.91
9150,2024-01-17,Widget A,Gadgets,5,88.36
9151,2024-01-17,Widget A,Widgets,11,86.84
9152,2024-01-17,Gadget B,Accessories,19,68.81
9153,2024-01-17,Gadget B,Widgets,1,5.15
9154,2024-01-17,Thingamajig,Widgets,17,45.8
9155,2024-01-17,Widget A,Widgets,8,65.39
9156,2024-01-17,Thingamajig,Accessories,16,56.98
9157,2024-01-17,Doodad,Tools,11,83.01
9158,2024-01-17,Thingamajig,Widgets,19,82.8
9159,2024-01-17,Contraption,Tools,11,61.87
9160,2024-01-17,Gadget B,Accessories,15,7.09
9161,2024-01-17,Gadget B,Accessories,8,40.09
9162,2024-01-17,Widget A,Widgets,14,26.74
9163,2024-01-17,Widget A,Tools,1,37.18
9164,2024-01-17,Doodad,Tools,10,63.64
9165,2024-01-17,Doodad,Widgets,7,11.31
9166,2024-01-17,Contraption,Gadgets,18,7.11
9167,2024-01-17,Widget A,Gadgets,12,46.5
9168,2024-01-17,Widget A,Accessories,2,80.39
9169,2024-01-18,Doodad,Accessories,18,7.92
9170,2024-01-18,Doodad,Gadgets,7,85.66
9171,2024-01-18,Doodad,Gadgets,12,41.47
9172,2024-01-18,Gadget B,Gadgets,14,16.23
9173,2024-01-18,Thingamajig,Widgets,10,58.91
9174,2024-01-18,Thingamajig,Widgets,9,95.47
9175,2024-01-18,Widget A,Widgets,15,56.54
9176,2024-01-18,Gadget B,Widgets,10,70.23
9177,2024-01-18,Doodad,Widgets,19,82.56
9178,2024-01-18,Widget A,Widgets,19,80.94
9179,2024-01-18,Gadget B,Accessories,12,11.95
9180,2024-01-18,Contraption,Tools,12,75.39
9181,2024-01-18,Gadget B,Accessories,9,95.2
9182,2024-01-18,Widget A,Tools,4,71.56
9183,2024-01-18,Thingamajig,Accessories,1,84.46
9184,2024-01-18,Doodad,Accessories,16,51.13
9185,2024-01-18,Contraption,Widgets,1,35.31
9186,2024-01-18,Gadget B,Widgets,13,69.24
9187,2024-01-18,Widget A,Tools,3,51.76
9188,2024-01-18,Widget A,Tools,12,90.05
9189,2024-01-18,Doodad,Widgets,9,97.57
9190,2024-01-18,Widget A,Accessories,4,82.88
9191,2024-01-18,Widget A,Tools,2,99.3
9192,2024-01-18,Doodad,Gadgets,9,38.1
9193,2024-01-19,Contraption,Gadgets,13,90.1
9194,2024-01-19,Thingamajig,Gadgets,14,36.34
9195,2024-01-19,Thingamajig,Tools,3,16.21
9196,2024-01-19,Gadget B,Widgets,18,64.03
9197,2024-01-19,Contraption,Widgets,9,48.22
9198,2024-01-19,Gadget B,Widgets,15,92.56
9199,2024-01-19,Thingamajig,Tools,10,51.76
9200,2024-01-19,Doodad,Tools,17,93.13
9201,2024-01-19,Widget A,Gadgets,13,12.47
9202,2024-01-19,Thingamajig,Tools,1,83.9
9203,2024-01-19,Contraption,Gadgets,11,77.12
9204,2024-01-19,Thingamajig,Gadgets,5,73.4
9205,2024-01-19,Contraption,Widgets,9,38.74
9206,2024-01-19,Contraption,Tools,7,79.46
9207,2024-01-19,Contraption,Widgets,7,50.91
9208,2024-01-19,Gadget B,Widgets,2,72.94
9209,2024-01-19,Doodad,Tools,19,57.46
9210,2024-01-19,Thingamajig,Tools,18,19.96
9211,2024-01-19,Doodad,Accessories,10,11.13
9212,2024-01-19,Widget A,Gadgets,5,39.79
9213,2024-01-19,Thingamajig,Accessories,16,93.61
9214,2024-01-19,Doodad,Gadgets,5,55.32
9215,2024-01-19,Doodad,Gadgets,15,81.21
9216,2024-01-19,Widget A,Gadgets,16,59.72
9217,2024-01-20,Contraption,Widgets,4,96.0
9218,2024-01-20,Thingamajig,Widgets,14,40.1
9219,2024-01-20,Thingamajig,Tools,17,10.42
9220,2024-01-20,Widget A,Gadgets,17,79.16
9221,2024-01-20,Contraption,Gadgets,16,72.02
9222,2024-01-20,Thingamajig,Gadgets,9,55.12
9223,2024-01-20,Thingamajig,Widgets,2,36.01
9224,2024-01-20,Thingamajig,Tools,11,22.89
9225,2024-01-20,Contraption,Widgets,15,50.82
9226,2024-01-20,Widget A,Accessories,3,68.29
9227,2024-01-20,Thingamajig,Accessories,16,59.99
9228,2024-01-20,Doodad,Accessories,19,46.56
9229,2024-01-20,Contraption,Tools,6,56.27
9230,2024-01-20,Gadget B,Accessories,14,15.26
9231,2024-01-20,Widget A,Tools,5,71.1
9232,2024-01-20,Doodad,Widgets,5,74.75
9233,2024-01-20,Thingamajig,Widgets,6,6.09
9234,2024-01-20,Gadget B,Tools,18,30.7
9235,2024-01-20,Widget A,Widgets,18,13.75
9236,2024-01-20,Contraption,Widgets,19,99.83
9237,2024-01-20,Gadget B,Tools,2,61.37
9238,2024-01-20,Gadget B,Accessories,17,49.25
9239,2024-01-20,Doodad,Tools,1,48.99
9240,2024-01-20,Widget A,Gadgets,9,96.65
9241,2024-01-21,Doodad,Widgets,13,67.69
9242,2024-01-21,Doodad,Tools,4,21.02
9243,2024-01-21,Thingamajig,Widgets,5,47.58
9244,2024-01-21,Contraption,Accessories,18,78.55
9245,2024-01-21,Gadget B,Widgets,10,45.22
9246,2024-01-21,Widget A,Tools,4,34.41
9247,2024-01-21,Contraption,Accessories,13,99.17
9248,2024-01-21,Contraption,Accessories,13,93.89
9249,2024-01-21,Widget A,Accessories,17,94.45
9250,2024-01-21,Contraption,Gadgets,8,17.51
9251,2024-01-21,Thingamajig,Tools,4,27.25
9252,2024-01-21,Contraption,Tools,3,47.0
9253,2024-01-21,Thingamajig,Accessories,11,84.05
9254,2024-01-21,Gadget B,Widgets,12,75.0
9255,2024-01-21,Gadget B,Accessories,9,85.72
9256,2024-01-21,Doodad,Gadgets,15,92.47
9257,2024-01-21,Thingamajig,Accessories,13,79.17
9258,2024-01-21,Gadget B,Tools,5,29.87
9259,2024-01-21,Contraption,Accessories,5,32.12
9260,2024-01-21,Widget A,Widgets,19,38.49
9261,2024-01-21,Widget A,Tools,11,33.79
9262,2024-01-21,Thingamajig,Widgets,9,28.66
9263,2024-01-21,Doodad,Accessories,3,76.49
9264,2024-01-21,Contraption,Tools,18,8.23
9265,2024-01-22,Thingamajig,Gadgets,13,74.2
9266,2024-01-22,Widget A,Tools,12,83.24
9267,2024-01-22,Thingamajig,Widgets,9,11.27
9268,2024-01-22,Contraption,Tools,10,10.88
9269,2024-01-22,Gadget B,Gadgets,13,32.12
9270,2024-01-22,Contraption,Gadgets,13,24.79
9271,2024-01-22,Gadget B,Gadgets,9,60.21
9272,2024-01-22,Gadget B,Gadgets,10,69.17
9273,2024-01-22,Gadget B,Widgets,19,65.24
9274,2024-01-22,Thingamajig,Tools,6,38.95
9275,2024-01-22,Widget A,Accessories,7,52.35
9276,2024-01-22,Thingamajig,Gadgets,15,65.8
9277,2024-01-22,Widget A,Accessories,19,16.35
9278,2024-01-22,Contraption,Accessories,14,26.8
9279,2024-01-22,Doodad,Tools,16,89.6
9280,2024-01-22,Contraption,Accessories,14,37.52
9281,2024-01-22,Thingamajig,Accessories,2,81.11
9282,2024-01-22,Thingamajig,Widgets,9,28.84
9283,2024-01-22,Widget A,Accessories,3,8.96
9284,2024-01-22,Thingamajig,Tools,6,52.54
9285,2024-01-22,Gadget B,Accessories,5,89.79
9286,2024-01-22,Thingamajig,Tools,14,82.83
9287,2024-01-22,Widget A,Gadgets,15,29.03
9288,2024-01-22,Widget A,Accessories,18,91.44
9289,2024-01-23,Gadget B,Accessories,17,50.57
9290,2024-01-23,Widget A,Accessories,9,9.65
9291,2024-01-23,Doodad,Gadgets,19,7.65
9292,2024-01-23,Contraption,Widgets,9,51.09
9293,2024-01-23,Thingamajig,Accessories,16,56.9
9294,2024-01-23,Doodad,Tools,6,12.59
9295,2024-01-23,Thingamajig,Widgets,8,92.61
9296,2024-01-23,Doodad,Widgets,3,73.23
9297,2024-01-23,Thingamajig,Widgets,5,81.12
9298,2024-01-23,Gadget B,Accessories,7,60.48
9299,2024-01-23,Widget A,Gadgets,1,68.04
9300,2024-01-23,Widget A,Gadgets,4,41.85
9301,2024-01-23,Gadget B,Accessories,16,69.53
9302,2024-01-23,Doodad,Tools,14,97.93
9303,2024-01-23,Contraption,Tools,1,66.53
9304,2024-01-23,Doodad,Tools,4,37.46
9305,2024-01-23,Widget A,Accessories,10,32.1
9306,2024-01-23,Contraption,Gadgets,11,96.52
9307,2024-01-23,Thingamajig,Accessories,7,22.58
9308,2024-01-23,Contraption,Gadgets,4,81.59
9309,2024-01-23,Doodad,Widgets,1,49.2
9310,2024-01-23,Gadget B,Accessories,1,47.16
9311,2024-01-23,Thingamajig,Gadgets,17,76.02
9312,2024-01-23,Doodad,Widgets,10,19.06
9313,2024-01-24,Thingamajig,Widgets,5,49.3
9314,2024-01-24,Contraption,Accessories,7,8.4
9315,2024-01-24,Widget A,Gadgets,8,68.69
9316,2024-01-24,Doodad,Widgets,2,10.55
9317,2024-01-24,Gadget B,Accessories,9,13.29
9318,2024-01-24,Contraption,Widgets,4,85.26
9319,2024-01-24,Doodad,Tools,12,47.08
9320,2024-01-24,Gadget B,Accessories,11,24.09
9321,2024-01-24,Doodad,Widgets,5,61.3
9322,2024-01-24,Contraption,Accessories,12,54.33
9323,2024-01-24,Doodad,Accessories,4,44.04
9324,2024-01-24,Thingamajig,Gadgets,13,91.01
9325,2024-01-24,Contraption,Gadgets,1,76.2
9326,2024-01-24,Doodad,Widgets,18,19.4
9327,2024-01-24,Widget A,Accessories,4,59.22
9328,2024-01-24,Doodad,Accessories,4,13.43
9329,2024-01-24,Thingamajig,Tools,8,28.24
9330,2024-01-24,Gadget B,Accessories,6,91.44
9331,2024-01-24,Gadget B,Gadgets,4,48.9
9332,2024-01-24,Gadget B,Accessories,4,89.75
9333,2024-01-24,Widget A,Gadgets,11,20.77
9334,2024-01-24,Thingamajig,Tools,9,24.51
9335,2024-01-24,Contraption,Widgets,14,38.52
9336,2024-01-24,Gadget B,Gadgets,4,39.8
9337,2024-01-25,Thingamajig,Widgets,13,75.8
9338,2024-01-25,Doodad,Widgets,6,61.94
9339,2024-01-25,Widget A,Widgets,13,57.56
9340,2024-01-25,Thingamajig,Widgets,3,62.23
9341,2024-01-25,Thingamajig,Gadgets,7,74.56
9342,2024-01-25,Contraption,Tools,1,89.82
9343,2024-01-25,Thingamajig,Accessories,11,44.4
9344,2024-01-25,Contraption,Gadgets,2,81.28
9345,2024-01-25,Widget A,Tools,5,52.03
9346,2024-01-25,Widget A,Accessories,14,73.6
9347,2024-01-25,Doodad,Widgets,13,88.11
9348,2024-01-25,Contraption,Accessories,16,8.06
9349,2024-01-25,Contraption,Accessories,15,56.93
9350,2024-01-25,Gadget B,Tools,3,98.99
9351,2024-01-25,Gadget B,Accessories,6,52.14
9352,2024-01-25,Doodad,Widgets,9,87.11
9353,2024-01-25,Widget A,Gadgets,3,22.66
9354,2024-01-25,Gadget B,Gadgets,13,62.41
9355,2024-01-25,Thingamajig,Tools,13,87.68
9356,2024-01-25,Widget A,Widgets,7,46.0
9357,2024-01-25,Thingamajig,Widgets,5,51.24
9358,2024-01-25,Contraption,Accessories,8,12.79
9359,2024-01-25,Widget A,Tools,8,9.01
9360,2024-01-25,Doodad,Widgets,7,49.53
9361,2024-01-26,Contraption,Widgets,19,85.13
9362,2024-01-26,Contraption,Widgets,7,93.48
9363,2024-01-26,Thingamajig,Gadgets,4,67.57
9364,2024-01-26,Contraption,Gadgets,10,83.51
9365,2024-01-26,Gadget B,Gadgets,13,74.81
9366,2024-01-26,Widget A,Accessories,4,71.64
9367,2024-01-26,Gadget B,Accessories,19,78.06
9368,2024-01-26,Thingamajig,Accessories,10,53.0
9369,2024-01-26,Thingamajig,Widgets,7,48.5
9370,2024-01-26,Widget A,Gadgets,5,20.12
9371,2024-01-26,Contraption,Widgets,3,85.16
9372,2024-01-26,Doodad,Widgets,2,9.24
9373,2024-01-26,Thingamajig,Tools,11,30.41
9374,2024-01-26,Widget A,Widgets,10,54.39
9375,2024-01-26,Doodad,Accessories,13,97.3
9376,2024-01-26,Contraption,Gadgets,7,79.67
9377,2024-01-26,Thingamajig,Gadgets,10,40.02
9378,2024-01-26,Widget A,Widgets,4,72.83
9379,2024-01-26,Widget A,Accessories,16,93.48
9380,2024-01-26,Widget A,Accessories,6,56.19
9381,2024-01-26,Thingamajig,Accessories,9,48.88
9382,2024-01-26,Doodad,Gadgets,13,57.53
9383,2024-01-26,Widget A,Accessories,7,34.6
9384,2024-01-26,Contraption,Accessories,18,91.2
9385,2024-01-27,Widget A,Widgets,14,80.74
9386,2024-01-27,Doodad,Tools,5,72.02
9387,2024-01-27,Thingamajig,Accessories,13,60.96
9388,2024-01-27,Widget A,Widgets,8,97.1
9389,2024-01-27,Widget A,Widgets,15,33.28
9390,2024-01-27,Contraption,Accessories,19,31.9
9391,2024-01-27,Contraption,Tools,9,28.0
9392,2024-01-27,Widget A,Gadgets,6,75.47
9393,2024-01-27,Widget A,Tools,14,80.74
